slice_index,station,cx,cy,axis_a,axis_b,theta,equivalent_radius,candidate_aspect,inlier_ratio,perimeter_completeness,soil_inside_points,soil_inside_point_frac,soil_inside_pixels,void_outside_pixels,soil_inside_frac,void_outside_frac,balanced_accuracy,cavity_quality,regularized_cx,regularized_cy,regularized_axis_a,regularized_axis_b,regularized_theta,regularized_equivalent_radius
94,0.37206077814102256,-0.0020052851924710837,-0.000991403296032046,0.02893442418558274,0.03479931763352846,0.5236168024317738,0.031731659549688575,1.1851359809947182,0.6716666666666666,1.0,2021,0.7301300578034682,440,3321,0.8058608058608059,0.9493996569468267,0.12236976859618369,0.18126264450867052,0.0006186348202344887,-2.251826566900577e-05,0.032461558601251404,0.03320636575446168,0.29537332273982453,0.0328318502048399
95,0.3820607781410226,0.0012369637906128092,0.0017325752049921791,0.030275136834578244,0.03547565413665088,0.36525355381127644,0.032772401243779455,1.18120457598806,0.6016666666666667,1.0,2209,0.7974729241877256,457,3353,0.8309090909090909,0.9596451058958214,0.10472290159754384,0.12185379061371841,0.0004519420930539463,0.00024414982556339644,0.032696503358704145,0.033055408346123666,0.5594074313295414,0.032875466080534425
96,0.3920607781410226,-8.868762426688707e-05,-5.927752042260547e-05,0.03959134036478113,0.031584633537741005,1.5372532216880432,0.03536209802443268,1.2064653040252256,0.5916666666666667,1.0,2449,0.8847543352601156,423,3469,0.826171875,0.9821630804077011,0.0958325222961495,0.06818701830443161,0.00029535945543953193,0.00057687898744383,0.033098490494908935,0.033241789380736624,0.8084237831562715,0.03317006255423821
97,0.4020607781410226,0.0004260698623993336,0.000894225467026848,0.028447188295992482,0.036196185023777604,-0.6609799513382035,0.03208862245357355,1.2037255116782348,0.67,1.0,2138,0.7674084709260589,423,3390,0.8326771653543307,0.958710407239819,0.10430621370292514,0.15583632447954054,0.0004054901216991458,0.0005873932755449162,0.03334318837539769,0.033101745309477154,0.9344459815874964,0.033222247506879084
98,0.4120607781410226,0.00041802695105590254,0.0019753276714407635,0.038009784560214636,0.03181004550735187,1.5624897761380625,0.03477201427276062,1.1861175636138888,0.6383333333333333,1.0,2419,0.8707703383729302,440,3417,0.8148148148148148,0.9751712328767124,0.10500697615423642,0.08249160067194625,-0.00011563887082752753,0.00027204543217111124,0.03376085174444621,0.03302900985871524,1.177113820803429,0.03339292597401338
99,0.4220607781410226,-0.0002815098880572315,0.0009329985829093246,0.03561643539023594,0.029283059599622276,2.082051814308935,0.03229486337265378,1.2111350643781822,0.6516666666666666,1.0,2162,0.7782577393808495,448,3369,0.8484848484848485,0.9581911262798635,0.09666201261764401,0.14450203983681306,-0.0002473943799095793,0.0004721882816900552,0.03387654373358386,0.032649719618063906,1.511037560223666,0.03325747516770618
100,0.4320607781410226,-0.001562456624937257,-0.0011422907667213659,0.03422128621360777,0.030389089002427448,1.8421757526099007,0.032248313328341216,1.1847630757939107,0.68,1.0,2123,0.7653208363374189,475,3314,0.8246527777777778,0.955594002306805,0.10987660995770857,0.15958183129055517,0.0006228028783733213,0.00031000459161017064,0.03419387944542414,0.032778900069280366,1.532045891234416,0.033478915115675086
101,0.4420607781410226,0.0004902167087833222,0.00036180333990823383,0.03648564235168754,0.03183301268952448,1.4200936878303556,0.03408002224128853,1.2347022814656565,0.6516666666666666,1.0,2355,0.8471223021582733,463,3381,0.8209219858156028,0.971551724137931,0.10376314502323307,0.09962529976019187,0.00031889620171272453,0.00013497102943815445,0.03337276911182481,0.032357018128434646,1.3088649357308653,0.03286096917541202
102,0.45206077814102263,-0.0006140232227641435,-0.0001973314616978365,0.036151663581706114,0.03110389513168773,1.76498921300817,0.03353293236329685,1.197262670992673,0.66,1.0,2321,0.8259786476868327,472,3375,0.851985559566787,0.9670487106017192,0.09048286491574689,0.11485409252669042,-0.00025660345374702134,0.00012493288010684636,0.032806012426248504,0.032029054041753414,1.2636981214558394,0.03241520545816033
103,0.46206077814102264,0.002076341890578373,-0.002133201593890882,0.03586470200592133,0.026461825262992733,0.8202436466000453,0.03080658172517677,1.191927236786693,0.59,1.0,1902,0.6826992103374013,388,3365,0.8220338983050848,0.9420492721164614,0.11795841478922695,0.1872074659009332,-0.00047870548640376953,0.00029879120468473744,0.03208688806391845,0.03191601978424442,1.0354282800404884,0.03200133988230582
104,0.47206077814102265,0.00015346625105875196,0.0018567240873147116,0.03498761338857071,0.030478074511688102,1.2321584708176871,0.03265509283163951,1.200100342618213,0.6,1.0,2234,0.7955840455840456,471,3333,0.8321554770318021,0.9583093732029903,0.10476757488260383,0.12264957264957263,-0.0007211882230714782,0.00035904842754825585,0.03210429915699485,0.03188346815162503,1.0936267390415293,0.03199369312383751
105,0.48206077814102266,-0.00028763082998797243,0.0009063131805720024,0.02470095028670277,0.036913994016687664,0.6290899476944527,0.030196203918536606,1.2101052258529281,0.5783333333333334,1.0,1869,0.6655982905982906,366,3414,0.8433179723502304,0.9457063711911358,0.10548782822931692,0.1933956552706553,-0.0010367682480835834,0.0003292108896706166,0.03159720630392626,0.03177239645711083,0.8438980627075076,0.031684680298615396
106,0.49206077814102267,0.0010379248142757165,-0.00070415846550526,0.03103080217523082,0.035888835258727735,-0.3491906638745169,0.033371534984369976,1.218935887597718,0.6916666666666667,1.0,2279,0.8174318507890961,465,3356,0.824468085106383,0.964367816091954,0.1055820494008315,0.12627630320420855,-0.0014539617077192477,0.00021384492265651562,0.031139302445902822,0.03186363027603498,0.6617457297719146,0.031499384441443914
107,0.5020607781410227,-0.01038202538007773,0.0025103235208511136,0.020697771008958723,0.03547691656119907,-0.10478181805478542,0.027097842996955196,1.1887753232934153,0.605,1.0,1409,0.5035739814152966,303,3374,0.8145161290322581,0.9188453159041394,0.13331927753180126,0.3003377412437455,-0.0016677269755120297,0.0004986805320045996,0.03076416520788748,0.03178204695282366,0.6612593254256177,0.03126896453516656
108,0.5120607781410227,0.0004829337262970755,0.0016935149457967939,0.03683892525512365,0.03096162580103084,1.8679626814624206,0.03377266673896634,1.1886200489020249,0.6383333333333333,1.0,2327,0.8352476669059583,455,3403,0.8363970588235294,0.9722857142857143,0.09565861344537815,0.10516690595836328,-0.002088613166223325,0.0007158608673358113,0.030691284770916677,0.03171635476443146,0.8479853940388025,0.031199610189401178
109,0.5220607781410227,-0.0009341028772954969,-0.00040201467444666016,0.029235512077068232,0.03448648980614155,0.5721191392801321,0.03175264066535478,1.2069908416511603,0.66,1.0,2061,0.7429704397981255,461,3326,0.829136690647482,0.9535550458715596,0.10865413174047917,0.1696395097332372,-0.0020849777316160768,0.0009516299675183624,0.0309185996694366,0.03224196290911091,0.8318518972006833,0.031573348630508355
