slice_index,station,cx,cy,axis_a,axis_b,theta,equivalent_radius,candidate_aspect,inlier_ratio,perimeter_completeness,soil_inside_points,soil_inside_point_frac,soil_inside_pixels,void_outside_pixels,soil_inside_frac,void_outside_frac,balanced_accuracy,cavity_quality,regularized_cx,regularized_cy,regularized_axis_a,regularized_axis_b,regularized_theta,regularized_equivalent_radius
64,0.0720607781410223,-0.0009506510750206127,0.00289905483053626,0.035791231364284595,0.0301528175917181,1.932586619501528,0.03285127806813996,1.1688732047786081,0.675,1.0,2085,0.774517087667162,448,3345,0.8265682656826568,0.9551684751570532,0.10913162958014504,0.15220096582466566,0.00043646849398109965,0.0008465698272461582,0.0334468320705472,0.03268325973300223,1.1511507943317358,0.03306284167774759
65,0.0820607781410223,-0.0011362857170997263,0.0007886305656539394,0.029569679958315023,0.03752056353936865,0.3289422782725444,0.03330872341766875,1.179131881318069,0.6866666666666666,1.0,2145,0.7897643593519882,419,3400,0.8215686274509804,0.9620826259196378,0.1081743733146909,0.14436180657830144,0.00014646602425617865,0.0008727642549344884,0.033401352813167764,0.03276713440372665,1.0825824401885078,0.033082723843350044
66,0.09206077814102231,0.0012216810369395622,-0.0012224670548296613,0.04059327418641752,0.03067035968815011,1.3492026247612248,0.035284703771140326,1.1463535554105786,0.645,1.0,2302,0.8481945467943994,389,3468,0.7938775510204081,0.975801913337085,0.11516026782125344,0.09791451731761237,0.00011956755439935222,0.001578543399482576,0.033142025787715815,0.03309462107067535,0.8527119314737952,0.03311831494745778
67,0.10206077814102232,0.0016758867448794339,-0.00289423170557508,0.03535056827894236,0.030108969975918127,1.066509198483602,0.03262467162964739,1.1000140114037997,0.64,1.0,2001,0.731359649122807,436,3307,0.7813620071684588,0.9486517498565691,0.13499312148748605,0.1719298245614035,-9.075335261235438e-05,0.0018753404835205481,0.032704345604086554,0.0334794674617995,0.46346058824762915,0.03308963696554348
68,0.11206077814102233,7.705488927972155e-05,0.0019158015181818804,0.028949714514665877,0.036544501228952884,0.4721249072492344,0.032526187567236374,1.1703432544172288,0.6816666666666666,1.0,2094,0.7603485838779956,424,3378,0.8217054263565892,0.9574829931972789,0.11040579022306597,0.16336238198983297,0.00013738149952122132,0.0014672403948293652,0.03275458272019236,0.033728741501444705,0.20062162889311913,0.03323809341037864
69,0.12206077814102234,-0.00060215470506402,0.0037669906036748324,0.029494526718476105,0.03747704716083097,-0.5346907656248927,0.0332470715825427,1.1325614441673182,0.6283333333333333,1.0,2181,0.7885032537960954,433,3401,0.845703125,0.9629105322763307,0.09569317136183465,0.13289045553145337,0.0006358503056781129,0.001307882250777518,0.03265650428820461,0.033679320067269806,-0.013697051070600551,0.03316396930707499
70,0.13206077814102235,-0.0008277919127008544,0.005164900401561294,0.029885208032679727,0.036580873861245686,-0.5216489005007287,0.033063983809585674,1.1887248910521053,0.625,1.0,2129,0.7724963715529753,428,3378,0.816793893129771,0.959659090909091,0.11177350798056905,0.1421897677793904,0.0005625004676648656,0.0013610672731567814,0.03215257635928037,0.033647511448089404,-0.21970080781457138,0.032891551820102
71,0.14206077814102236,0.0009343733537357529,0.0017887073876726694,0.030671828580943725,0.03652877703752667,-0.39296539327767344,0.03347244221096709,1.193983688794547,0.6783333333333333,1.0,2235,0.8121366279069767,449,3383,0.8284132841328413,0.9660194174757282,0.10278364919571525,0.1274339874031008,0.0007386168261302099,0.0013511018969124568,0.03203733460111454,0.033462533118806884,-0.2281116939708644,0.03274218028977443
72,0.15206077814102237,0.0017185849439546874,-0.00010731511093314974,0.025190667364767643,0.0379691362816485,-0.6671464861252091,0.030926814937826008,1.176049186522874,0.59,1.0,1847,0.677549523110785,358,3429,0.8287037037037037,0.9493355481727574,0.11098037406176942,0.19024578136463685,0.000726848335952233,0.0013412423449599307,0.03202762027631139,0.03302398241885139,0.05481341477071919,0.03252198593140578
73,0.16206077814102238,0.00042740952660370147,0.0012049638024100864,0.029450924884947195,0.036042194639673085,-0.560119675581938,0.032580300290538426,1.192256890249003,0.675,1.0,2105,0.7756079587324981,434,3370,0.8188679245283019,0.9590210586226523,0.11105550842452293,0.15146462785556378,0.0006939482146240291,0.0016528838850316447,0.03220173692434446,0.03305799585208621,0.16749816299342646,0.03262705756998247
